4,0,260,2
4,0,280,2
4,0,300,2
4,0,320,2
4,0,340,2
4,0,360,2
4,0,380,2
4,0,400,2
4,4,200,2
4,4,220,2
4,4,240,2
4,4,260,2
4,4,280,2
4,4,300,2
4,4,320,2
4,4,340,2
4,4,360,2
4,4,380,2
4,4,400,2
4,8,200,2
4,8,220,2
4,8,240,2
4,8,260,2
4,8,280,2
4,8,300,2
4,8,320,2
4,8,340,2
4,8,360,2
4,8,380,2
4,8,400,2
4,12,200,2
4,12,220,2
4,12,240,2
4,12,260,2
4,12,280,2
4,12,300,2
4,12,320,2
4,12,340,2
4,12,360,2
4,12,380,2
4,12,400,2
5,0,200,7
5,0,220,7
5,0,240,7
5,0,260,9
5,0,280,9
5,0,300,9
5,0,320,3
5,0,340,3
5,0,360,3
5,0,380,3
5,0,400,3
5,4,200,7
5,4,220,7
5,4,240,7
5,4,260,9
5,4,280,9
5,4,300,9
5,4,320,3
5,4,340,3
5,4,360,3
5,4,380,3
5,4,400,3
5,8,200,7
5,8,220,7
5,8,240,7
5,8,260,9
5,8,280,9
5,8,300,9
5,8,320,3
5,8,340,3
5,8,360,3
5,8,380,3
5,8,400,3
5,12,200,7
5,12,220,7
5,12,240,7
5,12,260,9
5,12,280,9
5,12,300,9
5,12,320,4
5,12,340,4
5,12,360,4
5,12,380,4
5,12,400,4
6,0,200,7
6,0,220,7
6,0,240,7
6,0,260,7
6,0,280,7
6,0,300,7
6,0,320,7
6,0,340,7
6,0,360,7
6,0,380,7
6,0,400,7
6,4,200,7
6,4,220,7
6,4,240,7
6,4,260,7
6,4,280,7
6,4,300,7
6,4,320,7
6,4,340,7
6,4,360,7
6,4,380,7
6,4,400,7
6,8,200,7
6,8,220,7
6,8,240,7
6,8,260,7
6,8,280,7
6,8,300,7
6,8,320,7
6,8,340,7
6,8,360,7
6,8,380,7
6,8,400,7
6,12,200,7
6,12,220,7
6,12,240,7
6,12,260,7
6,12,280,7
6,12,300,7
6,12,320,7
6,12,340,7
6,12,360,7
6,12,380,7
6,12,400,7
7,0,200,3
7,0,220,3
7,0,240,3
7,0,260,3
7,0,280,3
7,0,300,3
7,0,320,3
7,0,340,3
7,0,360,3
7,0,380,3
7,0,400,3
7,4,200,3
7,4,220,3
7,4,240,3
7,4,260,3
7,4,280,3
7,4,300,3
7,4,320,3
7,4,340,3
7,4,360,3
7,4,380,3
7,4,400,3
7,8,200,3
7,8,220,3
7,8,240,3
7,8,260,3
7,8,280,3
7,8,300,3
7,8,320,3
7,8,340,3
7,8,360,3
7,8,380,3
7,8,400,3
7,12,200,3
7,12,220,3
7,12,240,3
7,12,260,3
7,12,280,3
7,12,300,3
7,12,320,3
7,12,340,3
7,12,360,3
7,12,380,3
7,12,400,3
8,0,200,9
8,0,220,9
8,0,240,9
8,0,260,9
8,0,280,9
8,0,300,9
8,0,320,5
8,0,340,5
8,0,360,5
8,0,380,5
8,0,400,5
8,4,200,9
8,4,220,9
8,4,240,9
8,4,260,9
8,4,280,9
8,4,300,9
8,4,320,5
8,4,340,5
8,4,360,5
8,4,380,5
8,4,400,5
8,8,200,9
8,8,220,9
8,8,240,9
8,8,260,9
8,8,280,9
8,8,300,9
8,8,320,5
8,8,340,5
8,8,360,5
8,8,380,5
8,8,400,5
8,12,200,9
8,12,220,9
8,12,240,9
8,12,260,9
8,12,280,9
8,12,300,9
8,12,320,5
8,12,340,5
8,12,360,5
8,12,380,5
8,12,400,5
9,0,200,10
9,0,220,10
9,0,240,10
9,0,260,10
9,0,280,10
9,0,300,10
9,0,320,1
9,0,340,1
9,0,360,1
9,0,380,1
9,0,400,1
9,4,200,10
9,4,220,10
9,4,240,10
9,4,260,10
9,4,280,10
9,4,300,10
9,4,320,1
9,4,340,1
9,4,360,1
9,4,380,1
9,4,400,1
9,8,200,10
9,8,220,10
9,8,240,10
9,8,260,10
9,8,280,10
9,8,300,10
9,8,320,3
9,8,340,3
9,8,360,3
9,8,380,3
9,8,400,3
9,12,200,10
9,12,220,10
9,12,240,10
9,12,260,10
9,12,280,10
9,12,300,10
9,12,320,1
9,12,340,1
9,12,360,1
9,12,380,1
9,12,400,1
