9,0,300,3
9,0,320,1
9,0,340,0
9,0,360,0
9,0,380,11
9,0,400,1
9,4,200,7
9,4,220,9
9,4,240,4
9,4,260,9
9,4,280,9
9,4,300,1
9,4,320,0
9,4,340,10
9,4,360,0
9,4,380,8
9,4,400,0
9,8,200,9
9,8,220,11
9,8,240,11
9,8,260,10
9,8,280,2
9,8,300,1
9,8,320,9
9,8,340,0
9,8,360,7
9,8,380,1
9,8,400,1
9,12,200,8
9,12,220,9
9,12,240,8
9,12,260,8
9,12,280,1
9,12,300,9
9,12,320,10
9,12,340,1
9,12,360,2
9,12,380,2
9,12,400,3
